timestamp,job_title,company,url,result,questions_answered
2026-04-09 10:37:31,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-systems-plus-solutions-pvt-ltd-pune-3-to-5-years-070426501901,external,0
2026-04-09 10:37:49,Walk-in || Tcs Direct Walk-in || Java Developer,Unknown,https://www.naukri.com/job-listings-tcs-direct-walk-in-java-developer-tata-consultancy-services-hyderabad-chennai-mumbai-all-areas-3-to-8-years-070426008532,failed,0
2026-04-09 10:37:55,java developer With Devops,Unknown,https://www.naukri.com/job-listings-java-developer-with-devops-han-digital-solution-p-bengaluru-1-to-5-years-080426503961,external,0
2026-04-09 10:38:03,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-070426932819,external,0
2026-04-09 10:40:01,Java Developer - SRS - Hyderabad,Unknown,https://www.naukri.com/job-listings-java-developer-srs-hyderabad-srs-business-solutions-india-hyderabad-2-to-4-years-300126026133,applied,18
2026-04-09 10:40:04,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-080426939245,failed,0
2026-04-09 10:40:11,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-jobsmill-business-solutions-private-limited-hyderabad-bengaluru-0-to-5-years-140825022400,error,0
2026-04-15 10:21:35,Sage Intacct Developer - Java,Unknown,https://www.naukri.com/job-listings-sage-intacct-developer-java-quisitive-technology-solutions-india-private-limited-hyderabad-3-to-7-years-150426000184,applied,0
2026-04-15 10:21:41,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-silverlink-technologies-hyderabad-3-to-8-years-130426002838,applied,0
2026-04-15 10:21:42,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-in-time-tec-jaipur-bengaluru-2-to-3-years-130426019371,external,0
2026-04-15 10:21:47,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-qloron-pvt-ltd-hyderabad-1-to-2-years-140426500653,applied,0
2026-04-15 10:21:49,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-130426924243,external,0
2026-04-15 10:21:54,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-silverlink-technologies-hyderabad-chennai-bengaluru-3-to-8-years-130426002869,applied,0
2026-04-15 10:22:01,Walk-in || Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-silverlink-technologies-hyderabad-3-to-8-years-130426002526,failed,0
2026-04-15 10:22:05,Senior Java Developer - Contract To hire,Unknown,https://www.naukri.com/job-listings-senior-java-developer-contract-to-hire-sonyo-management-consultants-hyderabad-chennai-bengaluru-3-to-4-years-140426924215,applied,0
2026-04-15 10:22:10,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-pratiti-technologies-pimpri-chinchwad-pune-talegaon-dabhade-3-to-6-years-130426006449,applied,0
2026-04-15 10:22:14,Java Camunda Developer,Unknown,https://www.naukri.com/job-listings-java-camunda-developer-capgemini-technology-services-india-limited-gurugram-3-to-7-years-130426903281,applied,0
2026-04-15 10:22:18,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-silverlink-technologies-hyderabad-3-to-8-years-130426009654,applied,0
2026-04-15 10:22:36,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-om-software-pune-2-to-4-years-140426023066,applied,2
2026-04-15 10:22:37,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-psr-tek-pune-1-to-5-years-140426504117,external,0
2026-04-15 10:22:39,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-p99soft-pvt-ltd-hyderabad-3-to-5-years-140426501439,external,0
2026-04-15 10:23:00,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-hcltech-bengaluru-3-to-6-years-090426025453,applied,2
2026-04-15 10:23:07,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-080426938958,external,0
2026-04-15 10:23:14,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-hyderabad-3-to-8-years-080426937682,external,0
2026-04-15 10:23:23,Java Developer (3-5 Years),Unknown,https://www.naukri.com/job-listings-java-developer-3-5-years-wissen-technology-pvt-ltd-bengaluru-1-to-6-years-090426009074,applied,2
2026-04-15 10:23:27,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-arun-singh-co-noida-1-to-3-years-090426019026,applied,2
2026-04-15 10:23:28,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-hyderabad-1-to-4-years-070426927817,external,0
2026-04-15 10:23:37,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-080426938392,external,0
2026-04-15 10:23:38,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-070426931640,external,0
2026-04-15 10:23:40,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-pune-1-to-4-years-070426928012,external,0
2026-04-15 10:23:41,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-pune-1-to-4-years-070426928011,external,0
2026-04-15 10:23:43,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-pune-1-to-4-years-070426926808,external,0
2026-04-15 10:23:48,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-capgemini-technology-services-india-limited-hyderabad-3-to-6-years-080426918166,applied,2
2026-04-15 10:23:50,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-130426925190,external,0
2026-04-15 10:23:54,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-130426922802,applied,2
2026-04-15 10:23:57,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-pune-1-to-4-years-060426923924,external,0
2026-04-15 10:23:59,Sr. Software Developer Ai Center Of Excellence,Unknown,https://www.naukri.com/job-listings-sr-software-developer-ai-center-of-excellence-ibm-india-pvt-limited-bengaluru-3-to-6-years-130426918814,external,0
2026-04-15 10:24:54,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-infogain-bangalore-rural-bengaluru-5-to-10-years-080426014376,applied,10
2026-04-15 10:24:58,Software Developer,Unknown,https://www.naukri.com/job-listings-software-developer-tele-infotech-pimpri-chinchwad-pune-0-to-2-years-130426031493,applied,10
2026-04-15 10:25:00,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-080426938955,external,0
2026-04-15 10:25:01,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-080426938954,external,0
2026-04-15 10:27:04,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-sp-staffing-hyderabad-bengaluru-7-to-12-years-070426013140,applied,25
2026-04-15 10:27:10,Walk-in || f2f interview- 18th apr- Java developer-Pune/Mumbai/Bangalore,Unknown,https://www.naukri.com/job-listings-f2f-interview-18th-apr-java-developer-pune-mumbai-bangalore-wize-careers-consultants-pune-bengaluru-mumbai-all-areas-5-to-10-years-140426009439,failed,0
2026-04-15 10:28:56,Software Developer,Unknown,https://www.naukri.com/job-listings-software-developer-evive-software-analytics-bengaluru-3-to-6-years-140426023573,applied,31
2026-04-15 10:29:07,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-100426925400,applied,31
2026-04-15 10:29:08,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-080426938586,external,0
2026-04-15 10:29:16,Software Developer,Unknown,https://www.naukri.com/job-listings-software-developer-cradlepoint-part-of-ericsson-bengaluru-2-to-5-years-140426501866,external,0
2026-04-15 10:29:46,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-tech-mahindra-hyderabad-pune-bengaluru-5-to-8-years-070426009316,applied,33
2026-04-15 10:30:06,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-080426938585,external,0
2026-04-15 10:30:25,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-intimetec-visionsoft-pvt-ltd-jaipur-2-to-3-years-140426501509,external,0
2026-04-15 10:30:44,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-080426938363,external,0
2026-04-15 10:30:49,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-cloudxtreme-indore-ahmedabad-coimbatore-6-to-11-years-230326005727,already_applied,0
2026-04-15 10:31:24,Java Developer(5-8 Years)-Pan India,Unknown,https://www.naukri.com/job-listings-java-developer-5-8-years-pan-india-infosys-hyderabad-chennai-bengaluru-5-to-10-years-120226022147,applied,37
2026-04-15 10:31:26,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-080426939034,external,0
2026-04-15 10:31:27,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-070426929946,external,0
2026-04-15 10:31:31,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-bounteous-x-accolite-hyderabad-5-to-10-years-110426000208,applied,37
2026-04-15 10:31:36,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-jade-global-hyderabad-pune-bengaluru-5-to-10-years-130426008081,applied,37
2026-04-15 10:31:41,Principal Java Developer,Unknown,https://www.naukri.com/job-listings-principal-java-developer-eurofins-it-solutions-india-pvt-ltd-bengaluru-6-to-10-years-130426926701,applied,37
2026-04-15 10:31:42,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-080426938260,external,0
2026-04-15 10:31:47,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-080426937514,applied,37
2026-04-15 10:31:48,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-070426930609,external,0
2026-04-15 10:31:49,Software Developer,Unknown,https://www.naukri.com/job-listings-software-developer-clevdoc-platforms-inc-gurugram-2-to-5-years-090426500038,external,0
2026-04-15 10:31:54,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-techstar-software-development-india-pvt-ltd-noida-hyderabad-bengaluru-8-to-13-years-130426907239,applied,37
2026-04-15 10:32:03,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-tata-consultancy-services-kolkata-hyderabad-chennai-4-to-7-years-070426006878,applied,37
2026-04-15 10:35:01,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-bounteous-x-accolite-bengaluru-4-to-8-years-130426018748,applied,47
2026-04-15 10:35:28,Walk-in || HCL Tech:: Walk-in- Drive: 18th April (Saturday)::Java-Kafka Developer,Unknown,https://www.naukri.com/job-listings-hcl-tech-walk-in-drive-18th-april-saturday-java-kafka-developer-hcltech-hyderabad-8-to-13-years-080426023516,failed,0
2026-04-21 08:04:06,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-ipropal-allps-hyderabad-1-to-6-years-200426503241,applied,0
2026-04-21 08:04:48,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-han-digital-solution-p-bengaluru-1-to-5-years-150426500187,external,0
2026-04-21 08:04:51,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-nextgenvision-technology-noida-1-to-2-years-200426501328,external,0
2026-04-21 08:05:09,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-pradeepit-global-consulting-pvt-ltd-bengaluru-3-to-8-years-160426918719,applied,0
2026-04-21 08:05:11,Java developer,Unknown,https://www.naukri.com/job-listings-java-developer-fullstack-edutech-hyderabad-3-to-6-years-200426503152,external,0
2026-04-21 08:05:12,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-barclays-shared-services-pune-0-to-8-years-200426500539,external,0
2026-04-21 08:05:17,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-datamatics-bengaluru-3-to-7-years-190426000124,applied,0
2026-04-21 08:05:22,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-virtusa-consulting-services-pvt-ltd-hyderabad-2-to-6-years-150426927897,applied,0
2026-04-21 08:05:26,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-vittech-new-delhi-bengaluru-0-to-1-years-200426003700,applied,0
2026-04-21 08:05:27,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-in-time-tec-jaipur-bengaluru-2-to-3-years-130426019371,external,0
2026-04-21 08:05:32,Java + Elasticsearch Developer,Unknown,https://www.naukri.com/job-listings-java-elasticsearch-developer-pradeepit-global-consulting-pvt-ltd-noida-hyderabad-bengaluru-3-to-7-years-150426911764,applied,0
2026-04-21 08:05:34,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-zensar-technologies-pune-1-to-4-years-150426503278,external,0
2026-04-21 08:05:35,Senior Software Developer WebKit,Unknown,https://www.naukri.com/job-listings-senior-software-developer-webkit-skillmine-technology-consulting-bengaluru-3-to-6-years-200426503104,external,0
2026-04-21 08:05:46,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-pradeepit-global-consulting-pvt-ltd-bengaluru-3-to-7-years-150426929043,applied,0
2026-04-21 08:05:48,Java Developer - Baxter,Unknown,https://www.naukri.com/job-listings-java-developer-baxter-zensar-technologies-pune-1-to-4-years-150426503760,external,0
2026-04-21 08:05:52,Java +React.JS Developer,Unknown,https://www.naukri.com/job-listings-java-react-js-developer-pradeepit-global-consulting-pvt-ltd-mumbai-pune-bengaluru-3-to-7-years-150426917828,applied,0
2026-04-21 08:05:58,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-hyderabad-3-to-8-years-150426928557,external,0
2026-04-21 08:06:06,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-130426924243,external,0
2026-04-21 08:06:42,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-pradeepit-global-consulting-pvt-ltd-bengaluru-2-to-5-years-150426930043,applied,0
2026-04-21 08:07:11,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-han-digital-solution-p-bengaluru-1-to-5-years-150426500187,external,0
2026-04-21 08:07:13,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-nextgenvision-technology-noida-1-to-2-years-200426501328,external,0
2026-04-21 08:07:14,Java developer,Unknown,https://www.naukri.com/job-listings-java-developer-fullstack-edutech-hyderabad-3-to-6-years-200426503152,external,0
2026-04-21 08:07:15,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-barclays-shared-services-pune-0-to-8-years-200426500539,external,0
2026-04-21 08:07:17,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-in-time-tec-jaipur-bengaluru-2-to-3-years-130426019371,external,0
2026-04-21 08:07:18,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-zensar-technologies-pune-1-to-4-years-150426503278,external,0
2026-04-21 08:07:19,Senior Software Developer WebKit,Unknown,https://www.naukri.com/job-listings-senior-software-developer-webkit-skillmine-technology-consulting-bengaluru-3-to-6-years-200426503104,external,0
2026-04-21 08:07:28,Java Developer - Baxter,Unknown,https://www.naukri.com/job-listings-java-developer-baxter-zensar-technologies-pune-1-to-4-years-150426503760,external,0
2026-04-21 08:07:29,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-hyderabad-3-to-8-years-150426928557,external,0
2026-04-21 08:07:30,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-130426924243,external,0
2026-04-21 08:07:32,java developer,Unknown,https://www.naukri.com/job-listings-java-developer-ipropal-allps-hyderabad-0-to-2-years-150426501673,external,0
2026-04-21 08:07:33,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-psr-tek-pune-1-to-5-years-140426504117,external,0
2026-04-21 08:07:35,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-p99soft-pvt-ltd-hyderabad-3-to-5-years-140426501439,external,0
2026-04-21 08:07:39,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-pradeepit-global-consulting-pvt-ltd-bengaluru-1-to-6-years-150426920780,applied,0
2026-04-21 08:07:45,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-zensar-technologies-noida-3-to-12-years-150426503812,external,0
2026-04-21 08:07:52,Snowflake Administrator & Developer + Java (Good Exposure),Unknown,https://www.naukri.com/job-listings-snowflake-administrator-developer-java-good-exposure-apptad-inc-hubli-mangaluru-mysuru-bengaluru-belgaum-3-to-4-years-150426501971,external,0
2026-04-21 08:07:58,Java developer,Unknown,https://www.naukri.com/job-listings-java-developer-ipropal-allps-remote-0-to-3-years-200426502070,external,0
2026-04-21 08:08:39,Java Developer – ORMB,Unknown,https://www.naukri.com/job-listings-java-developer-ormb-pradeepit-global-consulting-pvt-ltd-bengaluru-3-to-7-years-150426929606,applied,0
2026-04-21 08:11:34,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-sp-staffing-noida-gurugram-delhi-ncr-5-to-10-years-170426023975,applied,15
2026-04-21 08:12:43,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-han-digital-solution-p-bengaluru-1-to-5-years-150426500187,external,0
2026-04-21 08:12:44,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-nextgenvision-technology-noida-1-to-2-years-200426501328,external,0
2026-04-21 08:12:45,Java developer,Unknown,https://www.naukri.com/job-listings-java-developer-fullstack-edutech-hyderabad-3-to-6-years-200426503152,external,0
2026-04-21 08:12:47,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-barclays-shared-services-pune-0-to-8-years-200426500539,external,0
2026-04-21 08:12:48,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-in-time-tec-jaipur-bengaluru-2-to-3-years-130426019371,external,0
2026-04-21 08:12:49,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-zensar-technologies-pune-1-to-4-years-150426503278,external,0
2026-04-21 08:12:51,Senior Software Developer WebKit,Unknown,https://www.naukri.com/job-listings-senior-software-developer-webkit-skillmine-technology-consulting-bengaluru-3-to-6-years-200426503104,external,0
2026-04-21 08:12:59,Java Developer - Baxter,Unknown,https://www.naukri.com/job-listings-java-developer-baxter-zensar-technologies-pune-1-to-4-years-150426503760,external,0
2026-04-21 08:13:00,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-hyderabad-3-to-8-years-150426928557,external,0
2026-04-21 08:13:01,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-130426924243,external,0
2026-04-21 08:13:02,java developer,Unknown,https://www.naukri.com/job-listings-java-developer-ipropal-allps-hyderabad-0-to-2-years-150426501673,external,0
2026-04-21 08:13:03,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-psr-tek-pune-1-to-5-years-140426504117,external,0
2026-04-21 08:13:05,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-p99soft-pvt-ltd-hyderabad-3-to-5-years-140426501439,external,0
2026-04-21 08:13:06,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-zensar-technologies-noida-3-to-12-years-150426503812,external,0
2026-04-21 08:13:07,Snowflake Administrator & Developer + Java (Good Exposure),Unknown,https://www.naukri.com/job-listings-snowflake-administrator-developer-java-good-exposure-apptad-inc-hubli-mangaluru-mysuru-bengaluru-belgaum-3-to-4-years-150426501971,external,0
2026-04-21 08:13:08,Java developer,Unknown,https://www.naukri.com/job-listings-java-developer-ipropal-allps-remote-0-to-3-years-200426502070,external,0
2026-04-21 08:13:09,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-sp-staffing-noida-gurugram-delhi-ncr-5-to-10-years-170426023975,already_applied,0
2026-04-21 08:13:13,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-capgemini-technology-services-india-limited-pune-3-to-6-years-150426920973,applied,15
2026-04-21 08:13:55,Software Developer(Immediate Joiners Preferred),Unknown,https://www.naukri.com/job-listings-software-developer-immediate-joiners-preferred-tata-nexarc-gurugram-delhi-ncr-3-to-6-years-200426023356,applied,21
2026-04-21 08:14:02,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-han-digital-solution-p-bengaluru-1-to-5-years-150426500187,external,0
2026-04-21 08:14:04,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-nextgenvision-technology-noida-1-to-2-years-200426501328,external,0
2026-04-21 08:14:05,Java developer,Unknown,https://www.naukri.com/job-listings-java-developer-fullstack-edutech-hyderabad-3-to-6-years-200426503152,external,0
2026-04-21 08:14:06,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-barclays-shared-services-pune-0-to-8-years-200426500539,external,0
2026-04-21 08:14:08,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-in-time-tec-jaipur-bengaluru-2-to-3-years-130426019371,external,0
2026-04-21 08:14:09,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-zensar-technologies-pune-1-to-4-years-150426503278,external,0
2026-04-21 08:14:10,Senior Software Developer WebKit,Unknown,https://www.naukri.com/job-listings-senior-software-developer-webkit-skillmine-technology-consulting-bengaluru-3-to-6-years-200426503104,external,0
2026-04-21 08:14:18,Java Developer - Baxter,Unknown,https://www.naukri.com/job-listings-java-developer-baxter-zensar-technologies-pune-1-to-4-years-150426503760,external,0
2026-04-21 08:14:20,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-hyderabad-3-to-8-years-150426928557,external,0
2026-04-21 08:14:21,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-130426924243,external,0
2026-04-21 08:14:22,java developer,Unknown,https://www.naukri.com/job-listings-java-developer-ipropal-allps-hyderabad-0-to-2-years-150426501673,external,0
2026-04-21 08:14:24,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-psr-tek-pune-1-to-5-years-140426504117,external,0
2026-04-21 08:14:25,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-p99soft-pvt-ltd-hyderabad-3-to-5-years-140426501439,external,0
